,train_accuracy,test_accuracy,Precision_class1,Precision_class2,Recall_class1,Recall_class2,F1_class1,F1_class2,Precision_class1_train,Precision_class2_train,Recall_class1_train,Recall_class2_train,F1_class1_train,F1_class2_train
0,0.861111111111111,0.3,0.363636363636364,0.222222222222222,0.363636363636364,0.222222222222222,0.363636363636364,0.222222222222222,0.847826086956522,0.875,0.876404494382023,0.846153846153846,0.861878453038674,0.860335195530726
1,0.844444444444444,0.3,0.333333333333333,0.2,0.555555555555556,0.0909090909090909,0.416666666666667,0.125,0.838709677419355,0.850574712643678,0.857142857142857,0.831460674157303,0.847826086956522,0.840909090909091
2,0.816666666666667,0.35,0.272727272727273,0.444444444444444,0.375,0.333333333333333,0.315789473684211,0.380952380952381,0.817204301075269,0.816091954022989,0.826086956521739,0.806818181818182,0.821621621621622,0.811428571428571
3,0.877777777777778,0.45,0.5,0.375,0.545454545454545,0.333333333333333,0.521739130434783,0.352941176470588,0.868131868131868,0.887640449438202,0.887640449438202,0.868131868131868,0.877777777777778,0.877777777777778
4,0.827777777777778,0.2,0.3,0.1,0.25,0.125,0.272727272727273,0.111111111111111,0.843373493975904,0.814432989690722,0.795454545454545,0.858695652173913,0.818713450292398,0.835978835978836
5,0.816666666666667,0.55,0.571428571428571,0.538461538461538,0.4,0.7,0.470588235294118,0.608695652173913,0.793814432989691,0.843373493975904,0.855555555555556,0.777777777777778,0.823529411764706,0.809248554913295
6,0.833333333333333,0.35,0.2,0.5,0.285714285714286,0.384615384615385,0.235294117647059,0.434782608695652,0.831578947368421,0.835294117647059,0.849462365591398,0.816091954022989,0.840425531914894,0.825581395348837
7,0.872222222222222,0.55,0.636363636363636,0.444444444444444,0.583333333333333,0.5,0.608695652173913,0.470588235294118,0.865168539325843,0.879120879120879,0.875,0.869565217391304,0.870056497175141,0.87431693989071
8,0.838888888888889,0.45,0.5,0.4,0.454545454545455,0.444444444444444,0.476190476190476,0.421052631578947,0.840909090909091,0.83695652173913,0.831460674157303,0.846153846153846,0.836158192090395,0.841530054644809
9,0.872222222222222,0.5,0.466666666666667,0.6,0.777777777777778,0.272727272727273,0.583333333333333,0.375,0.861702127659574,0.883720930232558,0.89010989010989,0.853932584269663,0.875675675675676,0.868571428571429
mean,0.846111111111111,0.4,0.41441558441558435,0.3824572649572648,0.45910173160173173,0.340658508158508,0.42646607217881966,0.35023460184989313,0.8408418565811537,0.8522206048511121,0.8544317788353514,0.837478160205069,0.8473662698307806,0.8445677844994084
std,0.02328478193925901,0.11785113019775795,0.14125901465926857,0.16064961101066277,0.1588973513936084,0.1810009922757779,0.12814333963859587,0.15610279444090583,0.02282186230242984,0.02753386458997922,0.030044999444850368,0.02951166253174789,0.022797917097632764,0.024978266891320204
min,0.816666666666667,0.2,0.2,0.1,0.25,0.0909090909090909,0.235294117647059,0.111111111111111,0.793814432989691,0.814432989690722,0.795454545454545,0.777777777777778,0.818713450292398,0.809248554913295
25%,0.8291666666666667,0.3125,0.30833333333333324,0.2604166666666665,0.366477272727273,0.23484848484848475,0.32775119617224924,0.2549019607843135,0.8333616298811545,0.8357097186700767,0.8359610970158267,0.8199341340565675,0.8266866068461283,0.8281807555063367
50%,0.8416666666666666,0.4,0.4151515151515155,0.422222222222222,0.42727272727272747,0.333333333333333,0.44362745098039247,0.37797619047619047,0.8421412924424976,0.8469741033097911,0.8563492063492064,0.846153846153846,0.844125809435708,0.84121957277695
75%,0.8694444444444442,0.4875,0.5,0.486111111111111,0.5530303030303032,0.42948717948717924,0.5103519668737063,0.43135011441647575,0.8582331174838109,0.8780906593406592,0.8760533707865172,0.8575048851978505,0.8680119861410243,0.8665123703112533
max,0.877777777777778,0.55,0.636363636363636,0.6,0.777777777777778,0.7,0.608695652173913,0.608695652173913,0.868131868131868,0.887640449438202,0.89010989010989,0.869565217391304,0.877777777777778,0.877777777777778
