,train_accuracy,test_accuracy,Precision_class1,Precision_class2,Recall_class1,Recall_class2,F1_class1,F1_class2,Precision_class1_train,Precision_class2_train,Recall_class1_train,Recall_class2_train,F1_class1_train,F1_class2_train
0,0.844444444444444,0.55,0.571428571428571,0.538461538461538,0.4,0.7,0.470588235294118,0.608695652173913,0.86046511627907,0.829787234042553,0.822222222222222,0.866666666666667,0.840909090909091,0.847826086956522
1,0.8,0.5,0.444444444444444,0.545454545454545,0.444444444444444,0.545454545454545,0.444444444444444,0.545454545454545,0.795698924731183,0.804597701149425,0.813186813186813,0.786516853932584,0.804347826086957,0.795454545454546
2,0.838888888888889,0.55,0.538461538461538,0.571428571428571,0.7,0.4,0.608695652173913,0.470588235294118,0.827956989247312,0.850574712643678,0.855555555555556,0.822222222222222,0.841530054644809,0.836158192090396
3,0.822222222222222,0.45,0.25,0.583333333333333,0.285714285714286,0.538461538461538,0.266666666666667,0.56,0.814432989690722,0.831325301204819,0.849462365591398,0.793103448275862,0.831578947368421,0.811764705882353
4,0.75,0.4,0.571428571428571,0.307692307692308,0.307692307692308,0.571428571428571,0.4,0.4,0.7625,0.74,0.701149425287356,0.795698924731183,0.730538922155689,0.766839378238342
5,0.805555555555556,0.75,1.0,0.5,0.666666666666667,1.0,0.8,0.666666666666667,0.837837837837838,0.783018867924528,0.729411764705882,0.873684210526316,0.779874213836478,0.825870646766169
6,0.838888888888889,0.5,0.571428571428571,0.461538461538462,0.363636363636364,0.666666666666667,0.444444444444444,0.545454545454546,0.806122448979592,0.878048780487805,0.887640449438202,0.791208791208791,0.844919786096257,0.832369942196532
7,0.85,0.45,0.375,0.5,0.333333333333333,0.545454545454545,0.352941176470588,0.521739130434783,0.840425531914894,0.86046511627907,0.868131868131868,0.831460674157303,0.854054054054054,0.845714285714286
8,0.85,0.55,0.6,0.5,0.545454545454545,0.555555555555556,0.571428571428571,0.526315789473684,0.86046511627907,0.840425531914894,0.831460674157303,0.868131868131868,0.845714285714286,0.854054054054054
9,0.811111111111111,0.55,0.333333333333333,0.875,0.8,0.466666666666667,0.470588235294118,0.608695652173913,0.814432989690722,0.807228915662651,0.831578947368421,0.788235294117647,0.822916666666667,0.797619047619048
mean,0.8211111111111112,0.525,0.5255525030525028,0.5382908757908756,0.4846941946941946,0.5989688089688089,0.4829797426216863,0.5453610217126169,0.8220337944650403,0.8225472161309424,0.818980008564502,0.8216928953970444,0.8196383847532708,0.8213670884972248
std,0.031075817723559992,0.0950146187582615,0.20527631941095897,0.14142784484491422,0.18253190632522667,0.16490422112953357,0.14832156482914585,0.07497661735385241,0.03015433348519317,0.040395553648161886,0.05931291424449293,0.03614337715706383,0.03850289626234167,0.02793311489905098
min,0.75,0.4,0.25,0.307692307692308,0.285714285714286,0.4,0.266666666666667,0.4,0.7625,0.74,0.701149425287356,0.786516853932584,0.730538922155689,0.766839378238342
25%,0.8069444444444448,0.4625,0.392361111111111,0.5,0.3409090909090907,0.5402097902097898,0.411111111111111,0.5228832951945083,0.8082000841573744,0.8052555047777314,0.8154456654456652,0.7916824554755587,0.8089900362318845,0.8011554621848742
50%,0.8305555555555555,0.525,0.5549450549450545,0.5192307692307689,0.422222222222222,0.5505050505050505,0.457516339869281,0.5454545454545454,0.8211949894690169,0.830556267623686,0.831519810762862,0.8089605734767025,0.836244019138756,0.8291202944813505
75%,0.8430555555555552,0.55,0.571428571428571,0.5649350649350644,0.6363636363636365,0.642857142857143,0.5462184873949577,0.5965217391304347,0.83977860839563,0.848037417461482,0.8540322580645164,0.857865168539326,0.8440723532333949,0.8433252623083135
max,0.85,0.75,1.0,0.875,0.8,1.0,0.8,0.666666666666667,0.86046511627907,0.878048780487805,0.887640449438202,0.873684210526316,0.854054054054054,0.854054054054054
